,LCLid,stdorToU,DateTime,Acorn,Acorn_grouped,KWh
23840,MAC000018,Std,1971-05-12 22:00:00,ACORN-E,Affluent,0.141
23841,MAC000018,Std,1971-05-12 22:30:00,ACORN-E,Affluent,0.13699999999999998
23842,MAC000018,Std,1971-05-12 23:00:00,ACORN-E,Affluent,0.14
23843,MAC000018,Std,1971-05-12 23:30:00,ACORN-E,Affluent,0.147
23844,MAC000018,Std,1971-05-13 00:00:00,ACORN-E,Affluent,0.136
23845,MAC000018,Std,1971-05-13 00:30:00,ACORN-E,Affluent,0.134
23846,MAC000018,Std,1971-05-13 01:00:00,ACORN-E,Affluent,0.134
23847,MAC000018,Std,1971-05-13 01:30:00,ACORN-E,Affluent,0.136
23848,MAC000018,Std,1971-05-13 02:00:00,ACORN-E,Affluent,0.183
23849,MAC000018,Std,1971-05-13 02:30:00,ACORN-E,Affluent,0.34700000000000003
23850,MAC000018,Std,1971-05-13 03:00:00,ACORN-E,Affluent,0.507
23851,MAC000018,Std,1971-05-13 03:30:00,ACORN-E,Affluent,0.24100000000000002
23852,MAC000018,Std,1971-05-13 04:00:00,ACORN-E,Affluent,0.321
23853,MAC000018,Std,1971-05-13 04:30:00,ACORN-E,Affluent,0.282
23854,MAC000018,Std,1971-05-13 05:00:00,ACORN-E,Affluent,0.292
23855,MAC000018,Std,1971-05-13 05:30:00,ACORN-E,Affluent,0.22399999999999998
23856,MAC000018,Std,1971-05-13 06:00:00,ACORN-E,Affluent,0.22399999999999998
23857,MAC000018,Std,1971-05-13 06:30:00,ACORN-E,Affluent,0.225
23858,MAC000018,Std,1971-05-13 07:00:00,ACORN-E,Affluent,0.22399999999999998
23859,MAC000018,Std,1971-05-13 07:30:00,ACORN-E,Affluent,0.226
23860,MAC000018,Std,1971-05-13 08:00:00,ACORN-E,Affluent,0.225
23861,MAC000018,Std,1971-05-13 08:30:00,ACORN-E,Affluent,0.228
23862,MAC000018,Std,1971-05-13 09:00:00,ACORN-E,Affluent,0.226
23863,MAC000018,Std,1971-05-13 09:30:00,ACORN-E,Affluent,0.22399999999999998
23864,MAC000018,Std,1971-05-13 10:00:00,ACORN-E,Affluent,0.24100000000000002
23865,MAC000018,Std,1971-05-13 10:30:00,ACORN-E,Affluent,0.223
23866,MAC000018,Std,1971-05-13 11:00:00,ACORN-E,Affluent,0.225
23867,MAC000018,Std,1971-05-13 11:30:00,ACORN-E,Affluent,0.263
23868,MAC000018,Std,1971-05-13 12:00:00,ACORN-E,Affluent,0.228
23869,MAC000018,Std,1971-05-13 12:30:00,ACORN-E,Affluent,0.228
23870,MAC000018,Std,1971-05-13 13:00:00,ACORN-E,Affluent,0.231
23871,MAC000018,Std,1971-05-13 13:30:00,ACORN-E,Affluent,0.23399999999999999
23872,MAC000018,Std,1971-05-13 14:00:00,ACORN-E,Affluent,0.21899999999999997
23873,MAC000018,Std,1971-05-13 14:30:00,ACORN-E,Affluent,0.13
23874,MAC000018,Std,1971-05-13 15:00:00,ACORN-E,Affluent,0.129
23875,MAC000018,Std,1971-05-13 15:30:00,ACORN-E,Affluent,0.129
23876,MAC000018,Std,1971-05-13 16:00:00,ACORN-E,Affluent,0.129
23877,MAC000018,Std,1971-05-13 16:30:00,ACORN-E,Affluent,0.128
23878,MAC000018,Std,1971-05-13 17:00:00,ACORN-E,Affluent,0.129
23879,MAC000018,Std,1971-05-13 17:30:00,ACORN-E,Affluent,0.128
23880,MAC000018,Std,1971-05-13 18:00:00,ACORN-E,Affluent,0.129
23881,MAC000018,Std,1971-05-13 18:30:00,ACORN-E,Affluent,0.128
23882,MAC000018,Std,1971-05-13 19:00:00,ACORN-E,Affluent,0.129
23883,MAC000018,Std,1971-05-13 19:30:00,ACORN-E,Affluent,0.138
23884,MAC000018,Std,1971-05-13 20:00:00,ACORN-E,Affluent,0.163
23885,MAC000018,Std,1971-05-13 20:30:00,ACORN-E,Affluent,0.177
23886,MAC000018,Std,1971-05-13 21:00:00,ACORN-E,Affluent,0.191
23887,MAC000018,Std,1971-05-13 21:30:00,ACORN-E,Affluent,0.17300000000000001
23888,MAC000018,Std,1971-05-13 22:00:00,ACORN-E,Affluent,0.159
23889,MAC000018,Std,1971-05-13 22:30:00,ACORN-E,Affluent,0.175
23890,MAC000018,Std,1971-05-13 23:00:00,ACORN-E,Affluent,0.138
23891,MAC000018,Std,1971-05-13 23:30:00,ACORN-E,Affluent,0.136
23892,MAC000018,Std,1971-05-14 00:00:00,ACORN-E,Affluent,0.135
23893,MAC000018,Std,1971-05-14 00:30:00,ACORN-E,Affluent,0.135
23894,MAC000018,Std,1971-05-14 01:00:00,ACORN-E,Affluent,0.134
23895,MAC000018,Std,1971-05-14 01:30:00,ACORN-E,Affluent,0.135
23896,MAC000018,Std,1971-05-14 02:00:00,ACORN-E,Affluent,0.136
23897,MAC000018,Std,1971-05-14 02:30:00,ACORN-E,Affluent,0.13699999999999998
23898,MAC000018,Std,1971-05-14 03:00:00,ACORN-E,Affluent,0.13699999999999998
23899,MAC000018,Std,1971-05-14 03:30:00,ACORN-E,Affluent,0.138
23900,MAC000018,Std,1971-05-14 04:00:00,ACORN-E,Affluent,0.29
23901,MAC000018,Std,1971-05-14 04:30:00,ACORN-E,Affluent,0.42700000000000005
23902,MAC000018,Std,1971-05-14 05:00:00,ACORN-E,Affluent,0.405
23903,MAC000018,Std,1971-05-14 05:30:00,ACORN-E,Affluent,0.332
23904,MAC000018,Std,1971-05-14 06:00:00,ACORN-E,Affluent,0.275
23905,MAC000018,Std,1971-05-14 06:30:00,ACORN-E,Affluent,0.266
23906,MAC000018,Std,1971-05-14 07:00:00,ACORN-E,Affluent,0.266
23907,MAC000018,Std,1971-05-14 07:30:00,ACORN-E,Affluent,0.28
23908,MAC000018,Std,1971-05-14 08:00:00,ACORN-E,Affluent,0.27
23909,MAC000018,Std,1971-05-14 08:30:00,ACORN-E,Affluent,0.271
23910,MAC000018,Std,1971-05-14 09:00:00,ACORN-E,Affluent,0.261
23911,MAC000018,Std,1971-05-14 09:30:00,ACORN-E,Affluent,0.23399999999999999
23912,MAC000018,Std,1971-05-14 10:00:00,ACORN-E,Affluent,0.23600000000000002
23913,MAC000018,Std,1971-05-14 10:30:00,ACORN-E,Affluent,0.252
23914,MAC000018,Std,1971-05-14 11:00:00,ACORN-E,Affluent,0.212
23915,MAC000018,Std,1971-05-14 11:30:00,ACORN-E,Affluent,0.142
23916,MAC000018,Std,1971-05-14 12:00:00,ACORN-E,Affluent,0.109
23917,MAC000018,Std,1971-05-14 12:30:00,ACORN-E,Affluent,0.109
23918,MAC000018,Std,1971-05-14 13:00:00,ACORN-E,Affluent,0.10800000000000001
23919,MAC000018,Std,1971-05-14 13:30:00,ACORN-E,Affluent,0.14400000000000002
23920,MAC000018,Std,1971-05-14 14:00:00,ACORN-E,Affluent,0.14300000000000002
23921,MAC000018,Std,1971-05-14 14:30:00,ACORN-E,Affluent,0.12300000000000001
23922,MAC000018,Std,1971-05-14 15:00:00,ACORN-E,Affluent,0.125
23923,MAC000018,Std,1971-05-14 15:30:00,ACORN-E,Affluent,0.19899999999999998
23924,MAC000018,Std,1971-05-14 16:00:00,ACORN-E,Affluent,0.22
23925,MAC000018,Std,1971-05-14 16:30:00,ACORN-E,Affluent,0.17600000000000002
23926,MAC000018,Std,1971-05-14 17:00:00,ACORN-E,Affluent,0.14400000000000002
23927,MAC000018,Std,1971-05-14 17:30:00,ACORN-E,Affluent,0.168
23928,MAC000018,Std,1971-05-14 18:00:00,ACORN-E,Affluent,0.162
23929,MAC000018,Std,1971-05-14 18:30:00,ACORN-E,Affluent,0.184
23930,MAC000018,Std,1971-05-14 19:00:00,ACORN-E,Affluent,0.156
23931,MAC000018,Std,1971-05-14 19:30:00,ACORN-E,Affluent,0.162
23932,MAC000018,Std,1971-05-14 20:00:00,ACORN-E,Affluent,0.149
23933,MAC000018,Std,1971-05-14 20:30:00,ACORN-E,Affluent,0.139
23934,MAC000018,Std,1971-05-14 21:00:00,ACORN-E,Affluent,0.139
23935,MAC000018,Std,1971-05-14 21:30:00,ACORN-E,Affluent,0.14
23936,MAC000018,Std,1971-05-14 22:00:00,ACORN-E,Affluent,0.153
23937,MAC000018,Std,1971-05-14 22:30:00,ACORN-E,Affluent,0.154
23938,MAC000018,Std,1971-05-14 23:00:00,ACORN-E,Affluent,0.154
23939,MAC000018,Std,1971-05-14 23:30:00,ACORN-E,Affluent,0.157
23940,MAC000018,Std,1971-05-15 00:00:00,ACORN-E,Affluent,0.195
23941,MAC000018,Std,1971-05-15 00:30:00,ACORN-E,Affluent,0.336
23942,MAC000018,Std,1971-05-15 01:00:00,ACORN-E,Affluent,0.414
23943,MAC000018,Std,1971-05-15 01:30:00,ACORN-E,Affluent,0.47
23944,MAC000018,Std,1971-05-15 02:00:00,ACORN-E,Affluent,0.597
23945,MAC000018,Std,1971-05-15 02:30:00,ACORN-E,Affluent,0.44299999999999995
23946,MAC000018,Std,1971-05-15 03:00:00,ACORN-E,Affluent,0.38299999999999995
23947,MAC000018,Std,1971-05-15 03:30:00,ACORN-E,Affluent,0.131
23948,MAC000018,Std,1971-05-15 04:00:00,ACORN-E,Affluent,0.13
23949,MAC000018,Std,1971-05-15 04:30:00,ACORN-E,Affluent,0.128
23950,MAC000018,Std,1971-05-15 05:00:00,ACORN-E,Affluent,0.128
23951,MAC000018,Std,1971-05-15 05:30:00,ACORN-E,Affluent,0.128
23952,MAC000018,Std,1971-05-15 06:00:00,ACORN-E,Affluent,0.127
23953,MAC000018,Std,1971-05-15 06:30:00,ACORN-E,Affluent,0.132
23954,MAC000018,Std,1971-05-15 07:00:00,ACORN-E,Affluent,0.132
23955,MAC000018,Std,1971-05-15 07:30:00,ACORN-E,Affluent,0.131
23956,MAC000018,Std,1971-05-15 08:00:00,ACORN-E,Affluent,0.132
23957,MAC000018,Std,1971-05-15 08:30:00,ACORN-E,Affluent,0.13
23958,MAC000018,Std,1971-05-15 09:00:00,ACORN-E,Affluent,0.129
23959,MAC000018,Std,1971-05-15 09:30:00,ACORN-E,Affluent,0.13
23960,MAC000018,Std,1971-05-15 10:00:00,ACORN-E,Affluent,0.127
23961,MAC000018,Std,1971-05-15 10:30:00,ACORN-E,Affluent,0.127
23962,MAC000018,Std,1971-05-15 11:00:00,ACORN-E,Affluent,0.127
23963,MAC000018,Std,1971-05-15 11:30:00,ACORN-E,Affluent,0.158
23964,MAC000018,Std,1971-05-15 12:00:00,ACORN-E,Affluent,0.187
23965,MAC000018,Std,1971-05-15 12:30:00,ACORN-E,Affluent,0.306
23966,MAC000018,Std,1971-05-15 13:00:00,ACORN-E,Affluent,0.193
23967,MAC000018,Std,1971-05-15 13:30:00,ACORN-E,Affluent,0.14300000000000002
23968,MAC000018,Std,1971-05-15 14:00:00,ACORN-E,Affluent,0.136
23969,MAC000018,Std,1971-05-15 14:30:00,ACORN-E,Affluent,0.16699999999999998
23970,MAC000018,Std,1971-05-15 15:00:00,ACORN-E,Affluent,0.23600000000000002
23971,MAC000018,Std,1971-05-15 15:30:00,ACORN-E,Affluent,0.344
23972,MAC000018,Std,1971-05-15 16:00:00,ACORN-E,Affluent,0.27
23973,MAC000018,Std,1971-05-15 16:30:00,ACORN-E,Affluent,0.125
23974,MAC000018,Std,1971-05-15 17:00:00,ACORN-E,Affluent,0.139
23975,MAC000018,Std,1971-05-15 17:30:00,ACORN-E,Affluent,0.29100000000000004
23976,MAC000018,Std,1971-05-15 18:00:00,ACORN-E,Affluent,0.525
23977,MAC000018,Std,1971-05-15 18:30:00,ACORN-E,Affluent,0.276
23978,MAC000018,Std,1971-05-15 19:00:00,ACORN-E,Affluent,0.247
23979,MAC000018,Std,1971-05-15 19:30:00,ACORN-E,Affluent,0.247
23980,MAC000018,Std,1971-05-15 20:00:00,ACORN-E,Affluent,0.26899999999999996
23981,MAC000018,Std,1971-05-15 20:30:00,ACORN-E,Affluent,0.23600000000000002
23982,MAC000018,Std,1971-05-15 21:00:00,ACORN-E,Affluent,0.201
23983,MAC000018,Std,1971-05-15 21:30:00,ACORN-E,Affluent,0.262
23984,MAC000018,Std,1971-05-15 22:00:00,ACORN-E,Affluent,0.19
23985,MAC000018,Std,1971-05-15 22:30:00,ACORN-E,Affluent,0.25
23986,MAC000018,Std,1971-05-15 23:00:00,ACORN-E,Affluent,0.179
23987,MAC000018,Std,1971-05-15 23:30:00,ACORN-E,Affluent,0.163
23988,MAC000018,Std,1971-05-16 00:00:00,ACORN-E,Affluent,0.153
23989,MAC000018,Std,1971-05-16 00:30:00,ACORN-E,Affluent,0.151
23990,MAC000018,Std,1971-05-16 01:00:00,ACORN-E,Affluent,0.145
23991,MAC000018,Std,1971-05-16 01:30:00,ACORN-E,Affluent,0.141
23992,MAC000018,Std,1971-05-16 02:00:00,ACORN-E,Affluent,0.139
23993,MAC000018,Std,1971-05-16 02:30:00,ACORN-E,Affluent,0.138
23994,MAC000018,Std,1971-05-16 03:00:00,ACORN-E,Affluent,0.136
23995,MAC000018,Std,1971-05-16 03:30:00,ACORN-E,Affluent,0.136
23996,MAC000018,Std,1971-05-16 04:00:00,ACORN-E,Affluent,0.135
23997,MAC000018,Std,1971-05-16 04:30:00,ACORN-E,Affluent,0.134
23998,MAC000018,Std,1971-05-16 05:00:00,ACORN-E,Affluent,0.136
23999,MAC000018,Std,1971-05-16 05:30:00,ACORN-E,Affluent,0.136
24000,MAC000018,Std,1971-05-16 06:00:00,ACORN-E,Affluent,0.135
24001,MAC000018,Std,1971-05-16 06:30:00,ACORN-E,Affluent,0.145
24002,MAC000018,Std,1971-05-16 07:00:00,ACORN-E,Affluent,0.14800000000000002
24003,MAC000018,Std,1971-05-16 07:30:00,ACORN-E,Affluent,0.151
24004,MAC000018,Std,1971-05-16 08:00:00,ACORN-E,Affluent,0.15
24005,MAC000018,Std,1971-05-16 08:30:00,ACORN-E,Affluent,0.15
24006,MAC000018,Std,1971-05-16 09:00:00,ACORN-E,Affluent,0.14800000000000002
24007,MAC000018,Std,1971-05-16 09:30:00,ACORN-E,Affluent,0.147
24008,MAC000018,Std,1971-05-16 10:00:00,ACORN-E,Affluent,0.14800000000000002
24009,MAC000018,Std,1971-05-16 10:30:00,ACORN-E,Affluent,0.147
24010,MAC000018,Std,1971-05-16 11:00:00,ACORN-E,Affluent,0.149
24011,MAC000018,Std,1971-05-16 11:30:00,ACORN-E,Affluent,0.32
24012,MAC000018,Std,1971-05-16 12:00:00,ACORN-E,Affluent,0.222
24013,MAC000018,Std,1971-05-16 12:30:00,ACORN-E,Affluent,0.25
24014,MAC000018,Std,1971-05-16 13:00:00,ACORN-E,Affluent,0.22699999999999998
24015,MAC000018,Std,1971-05-16 13:30:00,ACORN-E,Affluent,0.15
24016,MAC000018,Std,1971-05-16 14:00:00,ACORN-E,Affluent,0.11599999999999999
24017,MAC000018,Std,1971-05-16 14:30:00,ACORN-E,Affluent,0.114
24018,MAC000018,Std,1971-05-16 15:00:00,ACORN-E,Affluent,0.115
24019,MAC000018,Std,1971-05-16 15:30:00,ACORN-E,Affluent,0.115
24020,MAC000018,Std,1971-05-16 16:00:00,ACORN-E,Affluent,0.115
24021,MAC000018,Std,1971-05-16 16:30:00,ACORN-E,Affluent,0.114
24022,MAC000018,Std,1971-05-16 17:00:00,ACORN-E,Affluent,0.115
24023,MAC000018,Std,1971-05-16 17:30:00,ACORN-E,Affluent,0.11599999999999999
24024,MAC000018,Std,1971-05-16 18:00:00,ACORN-E,Affluent,0.11599999999999999
24025,MAC000018,Std,1971-05-16 18:30:00,ACORN-E,Affluent,0.115
24026,MAC000018,Std,1971-05-16 19:00:00,ACORN-E,Affluent,0.114
24027,MAC000018,Std,1971-05-16 19:30:00,ACORN-E,Affluent,0.11599999999999999
24028,MAC000018,Std,1971-05-16 20:00:00,ACORN-E,Affluent,0.11699999999999999
24029,MAC000018,Std,1971-05-16 20:30:00,ACORN-E,Affluent,0.11800000000000001
24030,MAC000018,Std,1971-05-16 21:00:00,ACORN-E,Affluent,0.138
24031,MAC000018,Std,1971-05-16 21:30:00,ACORN-E,Affluent,0.19899999999999998
24032,MAC000018,Std,1971-05-16 22:00:00,ACORN-E,Affluent,0.14
24033,MAC000018,Std,1971-05-16 22:30:00,ACORN-E,Affluent,0.17
24034,MAC000018,Std,1971-05-16 23:00:00,ACORN-E,Affluent,0.138
24035,MAC000018,Std,1971-05-16 23:30:00,ACORN-E,Affluent,0.135
24036,MAC000018,Std,1971-05-17 00:00:00,ACORN-E,Affluent,0.133
24037,MAC000018,Std,1971-05-17 00:30:00,ACORN-E,Affluent,0.132
24038,MAC000018,Std,1971-05-17 01:00:00,ACORN-E,Affluent,0.133
24039,MAC000018,Std,1971-05-17 01:30:00,ACORN-E,Affluent,0.133
24040,MAC000018,Std,1971-05-17 02:00:00,ACORN-E,Affluent,0.133
24041,MAC000018,Std,1971-05-17 02:30:00,ACORN-E,Affluent,0.133
24042,MAC000018,Std,1971-05-17 03:00:00,ACORN-E,Affluent,0.133
24043,MAC000018,Std,1971-05-17 03:30:00,ACORN-E,Affluent,0.135
24044,MAC000018,Std,1971-05-17 04:00:00,ACORN-E,Affluent,0.14800000000000002
24045,MAC000018,Std,1971-05-17 04:30:00,ACORN-E,Affluent,0.46399999999999997
24046,MAC000018,Std,1971-05-17 05:00:00,ACORN-E,Affluent,0.401
24047,MAC000018,Std,1971-05-17 05:30:00,ACORN-E,Affluent,0.45899999999999996
24048,MAC000018,Std,1971-05-17 06:00:00,ACORN-E,Affluent,0.193
24049,MAC000018,Std,1971-05-17 06:30:00,ACORN-E,Affluent,0.128
24050,MAC000018,Std,1971-05-17 07:00:00,ACORN-E,Affluent,0.128
24051,MAC000018,Std,1971-05-17 07:30:00,ACORN-E,Affluent,0.128
24052,MAC000018,Std,1971-05-17 08:00:00,ACORN-E,Affluent,0.128
24053,MAC000018,Std,1971-05-17 08:30:00,ACORN-E,Affluent,0.128
24054,MAC000018,Std,1971-05-17 09:00:00,ACORN-E,Affluent,0.127
24055,MAC000018,Std,1971-05-17 09:30:00,ACORN-E,Affluent,0.128
24056,MAC000018,Std,1971-05-17 10:00:00,ACORN-E,Affluent,0.128
24057,MAC000018,Std,1971-05-17 10:30:00,ACORN-E,Affluent,0.151
24058,MAC000018,Std,1971-05-17 11:00:00,ACORN-E,Affluent,0.151
24059,MAC000018,Std,1971-05-17 11:30:00,ACORN-E,Affluent,0.175
24060,MAC000018,Std,1971-05-17 12:00:00,ACORN-E,Affluent,0.147
24061,MAC000018,Std,1971-05-17 12:30:00,ACORN-E,Affluent,0.34600000000000003
24062,MAC000018,Std,1971-05-17 13:00:00,ACORN-E,Affluent,0.253
24063,MAC000018,Std,1971-05-17 13:30:00,ACORN-E,Affluent,0.23800000000000002
24064,MAC000018,Std,1971-05-17 14:00:00,ACORN-E,Affluent,0.318
24065,MAC000018,Std,1971-05-17 14:30:00,ACORN-E,Affluent,0.32
24066,MAC000018,Std,1971-05-17 15:00:00,ACORN-E,Affluent,0.289
24067,MAC000018,Std,1971-05-17 15:30:00,ACORN-E,Affluent,0.2
24068,MAC000018,Std,1971-05-17 16:00:00,ACORN-E,Affluent,0.13699999999999998
24069,MAC000018,Std,1971-05-17 16:30:00,ACORN-E,Affluent,0.138
24070,MAC000018,Std,1971-05-17 17:00:00,ACORN-E,Affluent,0.179
24071,MAC000018,Std,1971-05-17 17:30:00,ACORN-E,Affluent,0.262
24072,MAC000018,Std,1971-05-17 18:00:00,ACORN-E,Affluent,0.124
24073,MAC000018,Std,1971-05-17 18:30:00,ACORN-E,Affluent,0.11699999999999999
24074,MAC000018,Std,1971-05-17 19:00:00,ACORN-E,Affluent,0.115
24075,MAC000018,Std,1971-05-17 19:30:00,ACORN-E,Affluent,0.115
24076,MAC000018,Std,1971-05-17 20:00:00,ACORN-E,Affluent,0.114
24077,MAC000018,Std,1971-05-17 20:30:00,ACORN-E,Affluent,0.114
24078,MAC000018,Std,1971-05-17 21:00:00,ACORN-E,Affluent,0.113
24079,MAC000018,Std,1971-05-17 21:30:00,ACORN-E,Affluent,0.113
24080,MAC000018,Std,1971-05-17 22:00:00,ACORN-E,Affluent,0.114
24081,MAC000018,Std,1971-05-17 22:30:00,ACORN-E,Affluent,0.113
24082,MAC000018,Std,1971-05-17 23:00:00,ACORN-E,Affluent,0.135
24083,MAC000018,Std,1971-05-17 23:30:00,ACORN-E,Affluent,0.268
24084,MAC000018,Std,1971-05-18 00:00:00,ACORN-E,Affluent,0.138
24085,MAC000018,Std,1971-05-18 00:30:00,ACORN-E,Affluent,0.13
24086,MAC000018,Std,1971-05-18 01:00:00,ACORN-E,Affluent,0.129
24087,MAC000018,Std,1971-05-18 01:30:00,ACORN-E,Affluent,0.126
24088,MAC000018,Std,1971-05-18 02:00:00,ACORN-E,Affluent,0.128
24089,MAC000018,Std,1971-05-18 02:30:00,ACORN-E,Affluent,0.127
24090,MAC000018,Std,1971-05-18 03:00:00,ACORN-E,Affluent,0.128
24091,MAC000018,Std,1971-05-18 03:30:00,ACORN-E,Affluent,0.127
24092,MAC000018,Std,1971-05-18 04:00:00,ACORN-E,Affluent,0.128
24093,MAC000018,Std,1971-05-18 04:30:00,ACORN-E,Affluent,0.127
24094,MAC000018,Std,1971-05-18 05:00:00,ACORN-E,Affluent,0.128
24095,MAC000018,Std,1971-05-18 05:30:00,ACORN-E,Affluent,0.128
24096,MAC000018,Std,1971-05-18 06:00:00,ACORN-E,Affluent,0.128
24097,MAC000018,Std,1971-05-18 06:30:00,ACORN-E,Affluent,0.128
24098,MAC000018,Std,1971-05-18 07:00:00,ACORN-E,Affluent,0.129
24099,MAC000018,Std,1971-05-18 07:30:00,ACORN-E,Affluent,0.13
24100,MAC000018,Std,1971-05-18 08:00:00,ACORN-E,Affluent,0.145
24101,MAC000018,Std,1971-05-18 08:30:00,ACORN-E,Affluent,0.249
24102,MAC000018,Std,1971-05-18 09:00:00,ACORN-E,Affluent,0.307
24103,MAC000018,Std,1971-05-18 09:30:00,ACORN-E,Affluent,0.228
24104,MAC000018,Std,1971-05-18 10:00:00,ACORN-E,Affluent,0.264
24105,MAC000018,Std,1971-05-18 10:30:00,ACORN-E,Affluent,0.22699999999999998
24106,MAC000018,Std,1971-05-18 11:00:00,ACORN-E,Affluent,0.225
24107,MAC000018,Std,1971-05-18 11:30:00,ACORN-E,Affluent,0.252
24108,MAC000018,Std,1971-05-18 12:00:00,ACORN-E,Affluent,0.225
24109,MAC000018,Std,1971-05-18 12:30:00,ACORN-E,Affluent,0.226
24110,MAC000018,Std,1971-05-18 13:00:00,ACORN-E,Affluent,0.231
24111,MAC000018,Std,1971-05-18 13:30:00,ACORN-E,Affluent,0.319
24112,MAC000018,Std,1971-05-18 14:00:00,ACORN-E,Affluent,0.225
24113,MAC000018,Std,1971-05-18 14:30:00,ACORN-E,Affluent,0.276
24114,MAC000018,Std,1971-05-18 15:00:00,ACORN-E,Affluent,0.22699999999999998
24115,MAC000018,Std,1971-05-18 15:30:00,ACORN-E,Affluent,0.242
24116,MAC000018,Std,1971-05-18 16:00:00,ACORN-E,Affluent,0.24100000000000002
24117,MAC000018,Std,1971-05-18 16:30:00,ACORN-E,Affluent,0.271
24118,MAC000018,Std,1971-05-18 17:00:00,ACORN-E,Affluent,0.317
24119,MAC000018,Std,1971-05-18 17:30:00,ACORN-E,Affluent,0.23600000000000002
24120,MAC000018,Std,1971-05-18 18:00:00,ACORN-E,Affluent,0.214
24121,MAC000018,Std,1971-05-18 18:30:00,ACORN-E,Affluent,0.149
24122,MAC000018,Std,1971-05-18 19:00:00,ACORN-E,Affluent,0.131
24123,MAC000018,Std,1971-05-18 19:30:00,ACORN-E,Affluent,0.131
24124,MAC000018,Std,1971-05-18 20:00:00,ACORN-E,Affluent,0.134
24125,MAC000018,Std,1971-05-18 20:30:00,ACORN-E,Affluent,0.133
24126,MAC000018,Std,1971-05-18 21:00:00,ACORN-E,Affluent,0.133
24127,MAC000018,Std,1971-05-18 21:30:00,ACORN-E,Affluent,0.145
24128,MAC000018,Std,1971-05-18 22:00:00,ACORN-E,Affluent,0.128
24129,MAC000018,Std,1971-05-18 22:30:00,ACORN-E,Affluent,0.19899999999999998
24130,MAC000018,Std,1971-05-18 23:00:00,ACORN-E,Affluent,0.23800000000000002
24131,MAC000018,Std,1971-05-18 23:30:00,ACORN-E,Affluent,0.20800000000000002
24132,MAC000018,Std,1971-05-19 00:00:00,ACORN-E,Affluent,0.141
24133,MAC000018,Std,1971-05-19 00:30:00,ACORN-E,Affluent,0.14
24134,MAC000018,Std,1971-05-19 01:00:00,ACORN-E,Affluent,0.201
24135,MAC000018,Std,1971-05-19 01:30:00,ACORN-E,Affluent,0.371
24136,MAC000018,Std,1971-05-19 02:00:00,ACORN-E,Affluent,0.313
24137,MAC000018,Std,1971-05-19 02:30:00,ACORN-E,Affluent,0.308
24138,MAC000018,Std,1971-05-19 03:00:00,ACORN-E,Affluent,0.309
24139,MAC000018,Std,1971-05-19 03:30:00,ACORN-E,Affluent,0.40299999999999997
24140,MAC000018,Std,1971-05-19 04:00:00,ACORN-E,Affluent,0.242
24141,MAC000018,Std,1971-05-19 04:30:00,ACORN-E,Affluent,0.209
24142,MAC000018,Std,1971-05-19 05:00:00,ACORN-E,Affluent,0.132
24143,MAC000018,Std,1971-05-19 05:30:00,ACORN-E,Affluent,0.131
24144,MAC000018,Std,1971-05-19 06:00:00,ACORN-E,Affluent,0.13
24145,MAC000018,Std,1971-05-19 06:30:00,ACORN-E,Affluent,0.127
24146,MAC000018,Std,1971-05-19 07:00:00,ACORN-E,Affluent,0.127
24147,MAC000018,Std,1971-05-19 07:30:00,ACORN-E,Affluent,0.133
24148,MAC000018,Std,1971-05-19 08:00:00,ACORN-E,Affluent,0.127
24149,MAC000018,Std,1971-05-19 08:30:00,ACORN-E,Affluent,0.127
24150,MAC000018,Std,1971-05-19 09:00:00,ACORN-E,Affluent,0.126
24151,MAC000018,Std,1971-05-19 09:30:00,ACORN-E,Affluent,0.126
24152,MAC000018,Std,1971-05-19 10:00:00,ACORN-E,Affluent,0.127
24153,MAC000018,Std,1971-05-19 10:30:00,ACORN-E,Affluent,0.126
24154,MAC000018,Std,1971-05-19 11:00:00,ACORN-E,Affluent,0.127
24155,MAC000018,Std,1971-05-19 11:30:00,ACORN-E,Affluent,0.162
24156,MAC000018,Std,1971-05-19 12:00:00,ACORN-E,Affluent,0.138
24157,MAC000018,Std,1971-05-19 12:30:00,ACORN-E,Affluent,0.129
24158,MAC000018,Std,1971-05-19 13:00:00,ACORN-E,Affluent,0.128
24159,MAC000018,Std,1971-05-19 13:30:00,ACORN-E,Affluent,0.128
24160,MAC000018,Std,1971-05-19 14:00:00,ACORN-E,Affluent,0.127
24161,MAC000018,Std,1971-05-19 14:30:00,ACORN-E,Affluent,0.126
24162,MAC000018,Std,1971-05-19 15:00:00,ACORN-E,Affluent,0.125
24163,MAC000018,Std,1971-05-19 15:30:00,ACORN-E,Affluent,0.125
24164,MAC000018,Std,1971-05-19 16:00:00,ACORN-E,Affluent,0.126
24165,MAC000018,Std,1971-05-19 16:30:00,ACORN-E,Affluent,0.125
24166,MAC000018,Std,1971-05-19 17:00:00,ACORN-E,Affluent,0.125
24167,MAC000018,Std,1971-05-19 17:30:00,ACORN-E,Affluent,0.309
24168,MAC000018,Std,1971-05-19 18:00:00,ACORN-E,Affluent,0.151
24169,MAC000018,Std,1971-05-19 18:30:00,ACORN-E,Affluent,0.21
24170,MAC000018,Std,1971-05-19 19:00:00,ACORN-E,Affluent,0.244
24171,MAC000018,Std,1971-05-19 19:30:00,ACORN-E,Affluent,0.14800000000000002
24172,MAC000018,Std,1971-05-19 20:00:00,ACORN-E,Affluent,0.196
